Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hanger-with-coffee-message,,,,,,,,,orange-1,,,Gold,,,,,EARRING-FIRST-COFFEE-ORANGE-GOLD,4.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,Swimming,"<p>Earrings, with morning swim message.<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, ball handling, ball handling earrings, ball handling loops, basket ball dribbler, basketball, computer earrings, computer love, earrings, gamer, gamer music, gangster rap, girl, girl hoopers, girlie, girls, gulliga örhängen, heart, hip earrings, hip hop, hjärtan, hoopers, hoops, hopper, jewellery, kärlek, language nerd, loop, loops, love, monings, mouse, nerd, nerds, plastic, querky, rap, reader, rise and shine, shooting, slam dunk, sweet, swimming, söt, tinker, writer",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-MORNING-SWIMS-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7330.jpg?v=1745514501,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange,,plastic; acrylic; metal,imitation-jewelry,unisex,,g,,70.00,active
hanger-with-swimming,,,,,,,,,black,,,Silver,,,,,EARRING-MORNING-SWIMS-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/swims_779005d9-52fe-4416-9ae0-4cb95f0573a2.png?v=1745514501,2,"",,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,gray,,,Gold,,,,,EARRING-MORNING-SWIMS-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,gray,,,Silver,,,,,EARRING-MORNING-SWIMS-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,yellow,,,Gold,,,,,EARRING-MORNING-SWIMS-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,yellow,,,Silver,,,,,EARRING-MORNING-SWIMS-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,white,,,Gold,,,,,EARRING-MORNING-SWIMS-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7330.jpg?v=1745514501,g,,70.00,
hanger-with-swimming,,,,,,,,,white,,,Silver,,,,,EARRING-MORNING-SWIMS-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7330.jpg?v=1745514501,g,,70.00,
hanger-with-swimming,,,,,,,,,red,,,Gold,,,,,EARRING-MORNING-SWIMS-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,red,,,Silver,,,,,EARRING-MORNING-SWIMS-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,purple,,,Gold,,,,,EARRING-MORNING-SWIMS-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,purple,,,Silver,,,,,EARRING-MORNING-SWIMS-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,pink,,,Gold,,,,,EARRING-MORNING-SWIMS-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,pink,,,Silver,,,,,EARRING-MORNING-SWIMS-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,green,,,Gold,,,,,EARRING-MORNING-SWIMS-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,green,,,Silver,,,,,EARRING-MORNING-SWIMS-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,blue,,,Gold,,,,,EARRING-MORNING-SWIMS-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,blue,,,Silver,,,,,EARRING-MORNING-SWIMS-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,orange,,,Gold,,,,,EARRING-MORNING-SWIMS-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-with-swimming,,,,,,,,,orange,,,Silver,,,,,EARRING-MORNING-SWIMS-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,Basketball,"<p>Earrings, with basketball.<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, ball handling, ball handling earrings, ball handling loops, basket ball dribbler, basketball, computer earrings, computer love, earrings, gamer, gamer music, gangster rap, girl, girl hoopers, girlie, girls, gulliga örhängen, heart, hip earrings, hip hop, hjärtan, hoopers, hoops, hopper, jewellery, kärlek, language nerd, loop, loops, love, mouse, nerd, nerds, plastic, querky, rap, reader, shooting, slam dunk, sweet, söt, tinker, writer",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-BASKETBALL-BLACK-GOLD,5.0,,-1,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7334.jpg?v=1745514527,1,"",false,,,,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,,plastic; acrylic; metal,imitation-jewelry,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7334.jpg?v=1745514527,g,,70.00,active
basketball,,,,,,,,,black,,,Silver,,,,,EARRING-BASKETBALL-BLACK-SILVER,5.0,,-1,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/hooper_no_number2.png?v=1745514527,2,"",,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7334.jpg?v=1745514527,g,,70.00,
basketball,,,,,,,,,gray,,,Gold,,,,,EARRING-BASKETBALL-GRAY-GOLF,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,gray,,,Silver,,,,,EARRING-BASKETBALL-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,yellow,,,Gold,,,,,EARRING-BASKETBALL-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,yellow,,,Silver,,,,,EARRING-BASKETBALL-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,white,,,Gold,,,,,EARRING-BASKETBALL-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,white,,,Silver,,,,,EARRING-BASKETBALL-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,red,,,Gold,,,,,EARRING-BASKETBALL-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,red,,,Silver,,,,,EARRING-BASKETBALL-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,purple,,,Gold,,,,,EARRING-BASKETBALL-PUPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,purple,,,Silver,,,,,EARRING-BASKETBALL-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,pink,,,Gold,,,,,EARRING-BASKETBALL-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,pink,,,Silver,,,,,EARRING-BASKETBALL-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,green,,,Gold,,,,,EARRING-BASKETBALL-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,green,,,Silver,,,,,EARRING-BASKETBALL-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,blue,,,Gold,,,,,EARRING-BASKETBALL-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,blue,,,Silver,,,,,EARRING-BASKETBALL-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,orange-1,,,Gold,,,,,EARRING-BASKETBALL-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball,,,,,,,,,orange-1,,,Silver,,,,,EARRING-BASKETBALL-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,Language quote,"<p>Earrings, with language quotes: ""Checking your spelling""<br>Size: ca 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, ball handling, ball handling earrings, ball handling loops, basket ball dribbler, basketball, computer earrings, computer love, earrings, gamer, gamer music, gangster rap, girl, girl hoopers, girlie, girls, gulliga örhängen, heart, hip earrings, hip hop, hjärtan, hoopers, hoops, hopper, jewellery, kärlek, language nerd, loop, loops, love, mouse, nerd, nerds, plastic, querky, rap, reader, shooting, slam dunk, sweet, söt, tinker, writer",false,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/langugaequotes.png?v=1744890716,1,"",false,,,all-ages; universal,black; gray; yellow; white; red; purple; pink; green; blue; orange,hoop,plastic; acrylic; metal,imitation-jewelry,unisex; female,,kg,,70.00,archived
hanger-language-spelling,,,,,,,,,black,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,gray,,,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,gray,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,yellow,,,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,yellow,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,white,,,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,white,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,red,,,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,red,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,purple,,,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,purple,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,pink,,,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,pink,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,green,,,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,green,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,blue,,,Gold,,,,,"",0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,blue,,,Silver,,,,,"",5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
hanger-language-spelling,,,,,,,,,orange,,,Gold,,,,,,0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
hanger-language-spelling,,,,,,,,,orange,,,Silver,,,,,,0.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,kg,,70.00,
basketball-shooter,Basketball shooter,"<p>Girl shooter.<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, ball handling, ball handling earrings, ball handling loops, basket ball dribbler, basketball, computer earrings, computer love, earrings, floater, gamer, gamer music, gangster rap, girl, girl hoopers, girlie, girls, gulliga örhängen, heart, hip earrings, hjärtan, hoopers, hoops, hopper, jewellery, kärlek, loop, loops, love, mouse, nerd, plastic, querky, rap, shooter, shooting, slam dunk, sweet, söt, tinker",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-BASKETBALL-SHOOTER-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.28.jpg?v=1745431825,1,"",false,,,all-ages; universal,black; gray; yellow; white; red; purple; pink; green; blue; orange,hoop,plastic; acrylic; metal,imitation-jewelry,female,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.28.jpg?v=1745431825,g,,70.00,active
basketball-shooter,,,,,,,,,black,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.14.jpg?v=1745431825,2,"",,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.28.jpg?v=1745431825,g,,70.00,
basketball-shooter,,,,,,,,,gray,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1600.07.42.jpg?v=1745431825,3,"",,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,gray,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/shooter.png?v=1745431825,4,"",,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,yellow,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-YELLOW-GOLD,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.14.jpg?v=1745431825,g,,70.00,
basketball-shooter,,,,,,,,,yellow,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.14.jpg?v=1745431825,g,,70.00,
basketball-shooter,,,,,,,,,white,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,white,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,red,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,red,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,purple,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,purple,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,pink,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,pink,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,green,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,green,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,blue,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,blue,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,orange,,,Gold,,,,,EARRING-BASKETBALL-SHOOTER-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-shooter,,,,,,,,,orange,,,Silver,,,,,EARRING-BASKETBALL-SHOOTER-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,Basketball dribbler,"<p>Girl dribbler.<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, ball handling, ball handling earrings, ball handling loops, basket ball dribbler, basketball, computer earrings, computer love, earrings, gamer, gamer music, gangster rap, girl, girl hoopers, girlie, girls, gulliga örhängen, heart, hip earrings, hip hop, hjärtan, hoopers, hoops, hopper, jewellery, kärlek, loop, loops, love, mouse, nerd, plastic, querky, rap, shooting, slam dunk, sweet, söt, tinker",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.01.jpg?v=1745431894,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
basketball-dribbler,,,,,,,,,black,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1514.16.10.jpg?v=1745431894,2,"",,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,gray,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1412.39.19.jpg?v=1745431894,3,"",,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,gray,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/dribbler.png?v=1745431894,4,"",,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,yellow,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7365.jpg?v=1745613818,5,"",,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.01.jpg?v=1745431894,g,,70.00,
basketball-dribbler,,,,,,,,,yellow,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1608.12.01.jpg?v=1745431894,g,,70.00,
basketball-dribbler,,,,,,,,,white,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,white,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,red,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,red,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,purple,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,purple,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-PUPRLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,pink,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7365.jpg?v=1745613818,g,,70.00,
basketball-dribbler,,,,,,,,,pink,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7365.jpg?v=1745613818,g,,70.00,
basketball-dribbler,,,,,,,,,green,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-GREEN-GOLD,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,green,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,blue,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,blue,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,orange,,,Gold,,,,,EARRING-BASKETBALL-DRIBBLER-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-dribbler,,,,,,,,,orange,,,Silver,,,,,EARRING-BASKETBALL-DRIBBLER-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
